text,label,lang,text_trans
"පසුගිය අයවැයක් ගන්න. එහි සම්මත වූ යෝජනා වලින් කීයක් ක්‍රියාත්මක වූවාදැයි බලන්න. ඒවා කීයක් ඒ අපේක්ශිත අරමුණු කරා ලගාවූවාදැයි බලන්න.. අහ් දැන් ඔබට මේ අලුත් අයවැය ගැන හිතන්න කාලෙ නාස්ති කරනෝට වඩා, පාරෙ ඉන්න නාකි බල්ලෙක් නෑවීම වගේ වැදගත් වැඩක් කරනෙක වාසී කියල වැටහේවි..",0,si,"Take a previous budget, see how many of its proposals have been implemented, see how many of them have been implemented, and you'll see that instead of wasting your time thinking about this new budget, you're living on something more important than cleaning up an old dog on the street."
RT: තෝ දැනගනින් මම බැහැල එන්නෙ නෑ. මට වෙලා නෑ උගන්නන්න තියනවා. අවජාතක බල්ලා :P K.Siri sir,1,si,"RT: You know I'm not coming down, I don't have time to teach."
අද කාලයේ remake වන අපේ කාලයේ පදවැල්..... ලස්සන සමනලයෝ කොහෙන්ද ඔය පාට..? ඇයි බොල වන බමරො තොට මොකටද එක. නැ මං... URL,0,si,"The modern-day remake of our time, the chains of our time, the beautiful butterflies, where did those colors come from, why the bloody butterflies, why the bloody butterflies?"
කටට ඉබ්බෙක් දාල වෑල්ඩින් පාරකුත් තියන් ඉදහං පන.,1,si,I'm alive with a mouthful of beans and a welded track.
රෙදි හෝදනවා කියලා මෝඩ විදිහට රෙදි හෝදන්නත් එපා.. කැතයි,0,si,You're not gonna wash your clothes like a fool.
බැසිල්ට පිස්සු ද? බැසිල්ට පිස්සු කෙළින්න දීල පැත්තකට වෙලා බලා ඉන්න ඒකාබද්ධ විපක්ෂයෙ නායකත්වයට පිස්සු ද? URL,0,si,"Basil is crazy, and the leader of the coalition is crazy, and he's just gonna let Basil get the fuck out of his mind?"
", මූට බෑ කියන්නෙ මෙන්න ලැජ්ජ කරන්න එපා පකෝ",1,si,He says no. Don't be embarrassed.
ඒක නම් දීල තියෙනවා ඇඩෙන්නම අයියේ...... මූ දෙහිවල පැත්තේ ආවොත් පයිය කපල සොසේජස් හදලා ඌරන්ට කන්න දානවා,1,si,He's gonna come to the side of the fence and cut off his leg and make sausage and feed the pigs.
ඇත්තටම බහුතරයක් ෆේස් බුක් මෝඩ හැත්ත හිතන් ඉන්නෙ රොත්ත පිටින් ගිහින් රිපෝට් කරාම පෝස්ට් එකක් සස්පෙන්ඩ් කරන්න පුලුවන් කියල.. අද උදේ අර නාමල්ගෙ කාටුන් එකට හෝ ගාල රිපෝට් කරපනරකයි මෙකයි කියල දඟලන සෙට් එකට ඕක කියන්න හිහින් මං අහගත්ත හරියක්..,1,si,"Actually, most of the Facebook fools think they can get out of the rat race and suspend a post when they report it, and I heard that this morning, they're sitting in that name-calling box or the set of the gal reporter and this is it."
සිරාවටම මුන් මහ සාපයක් තමා.. කාලකණ්ණි හැත්තක් බන් රටට වැඩකුත් නෑ වැඩ කරන කෙනෙකුට කරන්න දෙන්නෙත් නෑ..,1,si,"Seriously, they're a curse, 70 fucking people who don't give a shit about the country, and don't let a working man do it."
වල් ගලවන්නත් පුලුවන් මල් හිටවන්නත් පුලුවන් පහන් පැලක් වගේ ගෙපැල එලිය කරන්නම්.... කියලා කිව්වට වැස්සෙන් පස්සෙ මිදුල පුරා තණකොල වැවිලා තියෙන හැටියට ගලවන්න ගිහින් ඇති වෙලා ඉන්නෙ දැන්.,0,si,"You can grow wild, plant flowers, light up your garden like a lamp, and you're tired of getting rid of the grass that's been planted all over the vineyard after the rain."
ශොපින් බෑග් ලබ්බෙ එල්ලගන්න තෝ හිතුවද මටත් තොට වගේ ලබ්බ ලීක් කියලා ඈ යකෝ,1,si,You thought I'd be a little bit of a leak like you?
"පින් බත් කාරයෝ යැපෙන්නේ ඔකුන්ගේ සල්ලි වලින්නේ කොහොමත්, එකනේ ඔකුන් 225ටම ආගමක් නෑ, ජාතියක් නෑ, රටක් නෑ, සල්ලි නිසා ඔනිම පර බල්ලෙක් කියන ඔනීම දෙකට බුරනවා...තූ... සක්කිලි.. ඔකුන් යන එනකොට හැප්පිලාවත් මැරෙන්නේ නෑනේ රටට තව පව් දෙන්නේ නැතුව...",1,si,"The Pins are dependent on their money to be wasted, and 225 of them have no religion, no nation, no country, and money is the only thing that can make them want to be called a dog, and they're not going to die without sinning against the country."
"ටයිටැනික් නැව ගිලී ගියේ..., විද්‍යාත්මක හේතුව - කපිතාන්වරයාගේ නොසැලකිල්ල නිසා නැව අයිස් කන්දක ගැටි ජලය කාන්දු වීම නිසා. ලංකාවේ තියරිය - අරුන් දෙන්නා කසාද බදින්න කලින් මගුල් නැටුවනේ. ඒ පව තමා ඔය ගෙව්ව. ඒ සාපේ තමා ඉතින්.වේසා හැත්ත.දෙයියෝ බුදුන් ඕවා බලන් ඉන්නේ. සුභ දවසක්...!",1,si,"The Titanic sank for scientific reasons, because the captain's negligence caused the ship to leak a glacier, and the Sri Lankan theorists and Arons danced before they got married, and that's what you paid for."
"මටනම් තේරෙන්නෙ නෑ ඇයි මේ ලංකාවෙ උන් ක්‍රීඩාව, කලාව, හැකියාව තියෙන මිනිස්සු නැතුව පොන්නයොයි, ගූ බඩුයි, කිසිම හැකියාවක් නැති නාකි ගෑණුයි ප්‍රසිද්ධ කරගෙන හැමිනෙන්නෙ කියල... තුක් නොදකින්",1,si,"I don't understand why in Sri Lanka they're so famous for their sport, their art, their talent, their gums, their old ladies, their talentlessness..."
"එයා අද විල්සන්'කරු' උනාට, එදා එහෙම පිටින්ම කිහිලි'කරු' අමතක වෙච්ච අයට අර නුගත් බැල්ලිගෙ පුතාල පාර්ලිමේන්තුවේ සක්කිලි වගේ හැසිරෙන්න මුලික හේතුව 'කථානායක', 'ජනාධිපති' වෙන්න ගියපු එක. ජනාධිපති ගැන අපි කතා නොකර ඉමු. උන්දැ තව සූටි වෙලාවකින් නිදියනවනේ. URL",1,si,"Even though he's Wilson's boss today, the reason that those who forgot about the boss back then acted like the sons of a bitch in the parliament is because he's going to be the narrator, the president, let's not talk about the president."
