text,label,lang
@user @user @user many illegal aliens move home crystal?,1,en
@user blame this! toronto hotel gets one star reviews since accepting refugees due harassment @url,1,en
easy solution: send illegal aliens mazie hirono's house. @url,1,en
i've always thought people like either mentally retarded insane known enough.,1,en
@user wo ching chong,1,en
r fleeing shithole countries cuz america europen helped make shithole counties thru failing drug @url,1,en
faggot ass dainty physical work  @url,1,en
@user ching chong bing bong bring dog kitchen,1,en
united states police force? nnhow fucking retard blue checkmark? @url,1,en
@user @user he's progressive/neo-marxist. radical leftist wants open borders &amp; mass-migratio @url,1,en
twat. absolute twat. total utter twat. sorry twats. new king. n#maga @url,1,en
threw flag like nigger fuck face,1,en
donald trump bizarrely popular among hut-dwellers shithole countries nambia reports @user @url,1,en
example dumb cunt. @url,1,en
us kind shithole country.nnat least 4 dead shooting pittsburgh synagoguenn@url,1,en
@user know shit think rvn class mongoloid fuck,1,en
@user usually dress cia agent halloween wanted dress chinaman would @url,1,en
@user @user 9mm pistol fucking gun fucking retard point? h @url,1,en
@user we're ching chong brothers,1,en
imagine retarded @url,1,en
niggas act like they're retarded,1,en
@user *inserts nigger meme*,1,en
day 3 (oui je suis en retard) : baby - shoes ft holly cook,1,en
@user hate james charles faggot lil face makes mad ,1,en
@user ok misses ching chong,1,en
@user need apologize. i've called everything mother fucker orange twat waffle.. ,1,en
@user @user well western nations stopped helping shithole countries people would starve death. problem solved.,1,en
@user exactly trying prove this? despicable are? #nyc anti-christian ant @url,1,en
retarded desensitized people get offended retarded.,1,en
@user @user @user omg dumb threaten retard,1,en
honestly biggest retard i've ever seen online. says alot. block see stup @url,0,en
i'm fucking mad made life choices bad i'm fat retard socially inept talking unfa @url,0,en
whoever wins lottery called faggot wetback years back.,1,en
@user @user recommend 1. stop getting involved #shithole countries wars 2. bring back us troops fr @url,1,en
@user @user wdym he's piping like he's ever done anything see mongy mate,1,en
@user @user cloven hoofed yeast infection.nnfuck empty complicit twat. useless @url,1,en
@user @user @user @user @user haha. first language negro,1,en
haha thought filipinos hispanic. filipinos dont ching chong eyes? (proceeds squint eyes) @url,1,en
@user lol know wanted name ching chong lawyer said,1,en
@user i'm retarded. know u referring lol still. he's still baby &amp; still halloween u need chill.,0,en
@user saw act circus illegal immigrants clowns,1,en
i'm #metoo turns people fake empowerment. like guys trade horrific stories @url,1,en
twat wasted time. good work ethic get job let alone try supervisor wtf,1,en
y'all still use retarded describe something ridiculous stupid want know deserve @url,0,en
@user ohh defintely work me! maybe depends gonna put dumb retarded side @url,1,en
time time #dumpf shows ignorant twat yet still people support him. seriously unde @url,1,en
shameless: hey fucken retard seriously remember happened last season pathetic fuck? nnme: @url,1,en
hope retard gta nerds switch rdr2 multiplayer comes,1,en
@user @user attending event live. people gonna get home 3am minimum. that's retarded.,1,en
@user said yesterday pitch games 1 2 mind two nights row retarded,1,en
@user republicans like: yeah kinda raghead gives fuck?,1,en
illegal aliens,1,en
@user faggot whomst love ya know ! us  supreme !,1,en
america edge precipice.n nyesterday trump ranting shithole countries @url,0,en
keep ya head lil nigger,1,en
@user @user @user lol corbyn twat two kind.,1,en
donald stupid faggot son bitch right! @url,0,en
@user @user @user @user many prems busquets leicester?nnya plastic mongy,1,en
@user @user @user @user @user @user many arab states declare @url,0,en
@user @user curtains cause need curtains want see close eyes retard,1,en
@user laugh mongoloid jaw predicts criminality. science.,1,en
@user @user @user guy said ching chong. u literally stan abuser allow,1,en
word retard offensive. next time wanna make fun buddy something stupid call @url,1,en
gotta get makeup spic span n#spookyspoofy2018 @url,1,en
#pakistan's pm #imrankhan promised citizenship refugees #afghanistan #bangladesh born pakistani @url,1,en
@user @user non-response lmao. obviously tweet retarded talking spencer hypocritical?,1,en
@url &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; anyone retarded build pc wants one,1,en
hi ellis like use word retard employers tweet them? @url,1,en
@user feel retarded buying shit scythe acc &gt;.&lt;,1,en
@user @user mom inside joke call worthless spic calls nazi fuck. @url,1,en
left incisor can't faggot #kek,1,en
@user good job tho honestly. retarded friends terrible play with.,1,en
@user @user today twat. champions league advertising boards behind it. delete,1,en
ignis scientia call retard,1,en
@user nyc shithole country god quickly destroyed wheat rudy build shameless,1,en
@user ching chong ling long,1,en
keep mind im negro,1,en
@user hahahahaha match maker??? learn make sentence retard hell yeah i'm bitch scar @url,1,en
i'm biopolar this- steven king books. nnice retard try. retard channel.,0,en
korean lookin' ass retard #ass #bot,0,en
difference obama say he's immigration shithole countries. conservatives like myse @url,1,en
@user bud dodgers fucking retarded,1,en
yes he's complete egotistic twat @url,1,en
@user shut grand ol negro,1,en
lesbian twitter! nnis difference stud dyke? ? lol serious question,1,en
@user can't take humans compensation retard.,1,en
shouting abyss yo actually retarded met resounding yes nigga depths,1,en
anyone knows lou landers bouncer lillys u know hes faggot,1,en
@user state cunt comparing little known comedian president entire country - yeah @url,1,en
@user thought retarded  killing vibe,1,en
@user that's feel saying spic ,1,en
lol gone full retard take much. fellow hollywierdos. @url,1,en
@user argument strong let white people call wetback spic consequen @url,1,en
word nigger treated worst word could ever say.,1,en
@user go back watch every couple months see racist ghost calls friend chinaman,1,en
haha @user gone full #retard ,1,en
@user @user raghead problem england. hows terrorist attacks?,1,en
im negro open mind got screen door,1,en
dick looks retarded literally  @url,1,en
@user @user @user @user @user @user @user @user thank,0,en
worst flight life rough fuck cunt smelt rotten egg bastard behind snoring like pig @url,1,en
@user wait im racist shut nigger,1,en
actual fuck people still like fucking mongoloid??? @url,1,en
fizeeque fraturday leanest i've looked weeks still fat retarded @url,1,en
everyone better wish faggot wife happy birthday @user,1,en
oh gawd bonnie killing cousin bugs.n#spidermanandfriendsbotnshut jackie-chan twat!! @url,0,en
les #migrants traversent la mer et trouvent les aides sociales,1,en
@user @user @user @user @user @user 'shithole countries' commen @url,1,en
illegal aliens mean undocumented immigrants #righton #kweenannalise #htgawm,1,en
let get cunt banned @url,1,en
neil lennon soup taker. @url,1,en
nothing would make happier video coming cunt shot sleeps. shocking wast @url,0,en
@user conveniently forget shithole countries  bad hombres on? man jekyl @url,1,en
gab retard went school shooting im going reminded next 30 years,1,en
think i'm broken i'm ni'd rather petty twat ncome think i'd love talk nmaybe get som @url,0,en
@user @user got dead people vote along immigrants,1,en
@user @user shut fuck faggot,1,en
@user fuck nigga whoever stole shit year faggot ass niggas dont fuck 2019 nig @url,1,en
rondo mcgee retarded,1,en
@user @user shes feminazi linebacker like you?,1,en
twitter allows #redneck #president racist sexist tries stop #retard cant eat @url,1,en
kasey fucking dyke someone please get twt,0,en
@user @user @user bad - rise shithole countries tak @url,1,en
@user misread tweet logic dalai lama's logic receive refugees treat well educate th @url,1,en
@user thieving twat stole phone im using phone 10 years ago can't @url,1,en
@user i'll watch get home spic i'm school rn.,1,en
@user @user @user wing wong ching chong,1,en
sorry speak ping pong ching chong sushi chong,1,en
odee's performance better hands down. swings retard  damn! he's monster performern#smtm777 @url,1,en
@user @user tell president do. nnsafety country???? people want shithole @url,1,en
trump complete idiotic twat. @url,1,en
@user mr tweed? mr twat,1,en
ching chong 100,1,en
nigga i'm straight girl faggot,1,en
@user nahhh im retard xd,1,en
@user like toothpaste even urethra. toothpaste makes squirm urethra makes dick cunt :),1,en
@user ai spic inglis,1,en
answer! keep illegal aliens country get deport one democrat every one illegal @url,1,en
@user remember told colored people (euphonysm spics) bank street can't bank @url,1,en
got fucked think they're paying though. way end great fucking night stupid cunt shit.,1,en
@user zorry spic espanilsh,1,en
@user whipped faggot,1,en
spic y'all.....the first time heard 13 like umm what? say speak? lol som @url,1,en
@user nigga look like dyke me.,1,en
@user i'd say could come live shithole country ,0,en
annoying twat face? k thanks.,1,en
absolute cunt  @url,1,en
@user tristan said reply text nigger,1,en
cannot believe someone told mongy john died seen dog!!,0,en
@user @user @user talking u retard,1,en
wowwww nigger @url,1,en
@user e c shirts basically ching chong nintendo 64 im orientalist thi @url,1,en
@user multiple immigrant american citizens shithole countries too?,1,en
fox news kevin jackson tried soo hard uncle tom-ing house negro forced fire dumb ass #smh #byefelicia,1,en
@user @user retard ? ....urban naxal ...how arrived conclusion k @url,1,en
said ching chong cafe yesterday i'm allowed back there.,1,en
@user im convinced people retarded asf...no review impressions ...i stick @url,1,en
@user @user see thread? campaigns like okay white needed.,1,en
@user @user look state slob! twat! hope luggage lost!,1,en
@user @user @user ha! human rights shithole country really go together.,1,en
@user @user @user &amp; retarded definitely wasnt,1,en
sen ching chong ever talk black asian violence? @url,1,en
called dumb faggot taco bell 2 way wanted end night are. spread po @url,1,en
@user @user white privilege dufas everyone saying okay white keep sherlock,1,en
stan's mom: stan tell watching osbournes? going make retarded!,1,en
oh wants victims sit talk open conversation. twat. @url,1,en
